age,age_group,gender,job_type,daily_social_media_time,work_hours_per_day,stress_level,sleep_hours,screen_time_before_sleep,coffee_consumption_per_day,weekly_offline_hours
30,Young Adult,Female,IT,5.78,6.13,1.0,4.41,0.68,1,7.76
59,Senior,Female,Finance,3.72,9.54,7.0,8.69,1.64,3,5.27
21,Young Adult,Female,Finance,3.87,7.01,10.0,7.56,1.63,3,9.8
36,Adult,Female,IT,3.68,7.26,7.0,5.85,2.04,4,6.34
59,Senior,Female,Student,1.65,3.19,8.0,6.62,1.45,2,4.33
48,Adult,Female,Health,1.67,8.71,9.0,6.43,0.96,3,9.59
34,Young Adult,Female,Health,2.48,7.66,9.0,7.15,0.81,3,8.14
33,Young Adult,Female,Education,4.26,7.21,10.0,7.12,0.1,1,6.98
63,Senior,Female,Student,2.85,7.0,3.0,6.2,1.55,2,0.0
56,Senior,Female,IT,2.42,6.33,7.0,3.58,0.39,1,15.21
21,Young Adult,Female,Unemployed,5.96,7.88,10.0,6.58,1.87,0,28.36
43,Adult,Female,Unemployed,6.35,5.94,6.0,6.93,1.2,4,2.92
34,Young Adult,Female,Education,1.71,7.51,7.0,5.9,0.98,4,0.0
28,Young Adult,Female,Student,4.58,9.98,1.0,7.09,0.21,2,0.0
64,Senior,Female,Student,2.69,6.39,3.0,6.88,1.35,3,13.85
45,Adult,Female,IT,3.52,8.15,6.0,7.66,1.15,3,9.93
24,Young Adult,Female,Student,4.21,7.21,5.0,6.41,0.87,0,14.31
57,Senior,Female,Health,2.55,8.66,10.0,5.25,0.48,2,13.75
28,Young Adult,Female,Education,1.57,7.14,1.0,5.11,0.45,1,19.49
62,Senior,Female,Student,0.7,3.05,5.0,6.05,1.29,0,17.06
55,Senior,Female,IT,0.46,5.69,9.0,9.6,0.67,5,14.0
42,Adult,Female,Student,4.73,10.1,8.0,5.83,0.0,0,6.59
49,Adult,Female,Finance,1.59,9.24,7.0,6.26,2.27,2,24.16
27,Young Adult,Female,IT,1.03,8.24,3.0,6.25,0.38,1,21.16
57,Senior,Female,Health,2.31,3.43,5.0,8.55,0.63,2,11.75
58,Senior,Female,Finance,8.26,9.65,9.0,7.42,0.0,0,18.64
44,Adult,Female,Education,4.18,7.19,2.0,6.19,0.82,2,36.26
58,Senior,Female,IT,6.44,10.34,5.0,6.38,0.74,2,17.31
33,Young Adult,Female,Education,1.58,5.06,9.0,6.77,1.15,0,4.14
49,Adult,Female,Health,4.33,5.33,10.0,6.33,0.0,0,11.4
43,Adult,Female,Student,5.44,7.73,6.0,8.29,0.91,3,24.51
57,Senior,Female,Education,3.54,6.48,7.0,7.42,0.75,1,9.63
37,Adult,Female,Finance,3.68,4.76,6.0,7.16,1.15,3,0.0
53,Senior,Female,IT,3.31,5.96,4.0,9.53,2.37,0,16.23
41,Adult,Female,Finance,2.69,8.46,5.0,7.21,0.54,2,0.0
31,Young Adult,Female,Unemployed,0.0,8.25,2.0,7.74,1.95,3,10.53
32,Young Adult,Female,Education,3.51,6.6,8.0,4.84,1.19,2,16.56
29,Young Adult,Female,Unemployed,2.43,7.8,4.0,4.74,0.89,1,10.43
54,Senior,Female,Finance,5.46,6.36,6.0,6.1,1.69,6,6.68
45,Adult,Female,Finance,7.25,9.41,7.0,6.73,0.0,2,13.92
37,Adult,Female,Health,4.46,9.04,6.0,3.91,2.03,0,0.0
31,Young Adult,Female,Education,0.54,6.55,5.0,7.75,0.76,2,19.74
54,Senior,Female,IT,2.93,5.89,10.0,7.51,1.14,4,13.5
41,Adult,Female,Health,4.61,7.42,2.0,3.33,1.19,1,8.81
39,Adult,Female,Student,4.72,9.34,7.0,7.07,1.51,2,8.38
23,Young Adult,Female,Unemployed,1.22,8.9,5.0,6.63,1.69,1,9.56
39,Adult,Female,Health,0.0,6.2,9.0,7.11,1.37,3,2.42
62,Senior,Female,Health,5.21,4.06,7.0,4.88,1.7,3,2.49
37,Adult,Female,Unemployed,8.48,11.92,2.0,6.55,0.28,2,4.42
33,Young Adult,Female,IT,3.04,7.39,7.0,3.89,2.11,1,9.7
38,Adult,Female,Unemployed,1.63,9.31,3.0,5.61,1.65,0,0.0
56,Senior,Female,Education,6.47,7.68,5.0,5.12,1.37,4,8.12
48,Adult,Female,Student,7.74,5.73,10.0,8.7,1.06,6,11.56
31,Young Adult,Female,Unemployed,4.51,9.52,10.0,5.63,0.78,1,18.47
23,Young Adult,Female,Health,7.04,5.56,8.0,4.55,0.2,4,9.37
62,Senior,Female,Finance,3.18,3.85,10.0,8.3,0.59,1,3.99
40,Adult,Female,Finance,2.36,5.5,10.0,5.42,1.39,3,5.81
61,Senior,Female,Finance,4.61,7.61,8.0,5.52,2.31,0,7.51
62,Senior,Female,Health,4.89,2.87,4.0,5.74,1.18,0,9.86
31,Young Adult,Female,Unemployed,4.69,6.34,6.0,3.0,1.32,3,0.0
60,Senior,Female,IT,1.09,8.33,1.0,7.53,0.0,0,17.62
34,Young Adult,Female,Education,3.91,6.24,6.0,6.99,2.03,3,11.39
30,Young Adult,Female,Student,1.73,6.95,7.0,5.92,0.0,0,13.0
52,Senior,Female,Unemployed,3.95,8.04,4.0,5.33,1.07,3,0.0
22,Young Adult,Female,Health,4.86,7.66,2.0,8.02,0.26,1,17.54
46,Adult,Female,Finance,3.17,6.43,5.0,6.59,1.22,2,13.52
23,Young Adult,Female,Unemployed,0.61,7.67,5.0,5.45,0.77,1,20.63
42,Adult,Female,Finance,1.28,6.12,6.0,5.55,1.64,1,12.94
48,Adult,Female,Student,0.0,5.4,9.0,5.31,1.1,3,10.82
62,Senior,Female,Unemployed,4.32,7.15,3.0,5.69,1.84,3,15.11
44,Adult,Female,Health,5.13,6.9,5.0,8.47,0.99,0,17.95
25,Young Adult,Female,IT,4.73,7.04,10.0,6.58,0.23,2,2.83
37,Adult,Female,Student,1.16,6.09,10.0,6.31,0.0,1,12.88
61,Senior,Female,Finance,0.12,4.2,10.0,9.31,1.99,2,3.4
40,Adult,Female,Finance,4.83,6.4,2.0,6.65,0.4,2,17.78
56,Senior,Female,Unemployed,0.0,4.54,1.0,7.05,0.31,1,18.34
64,Senior,Female,Education,3.1,5.82,10.0,9.3,1.1,3,26.5
41,Adult,Female,Unemployed,0.74,8.23,7.0,6.01,1.63,1,13.24
52,Senior,Female,Finance,2.63,8.23,6.0,7.31,0.76,0,13.31
63,Senior,Female,Finance,4.84,6.7,9.0,7.44,0.0,5,7.88
64,Senior,Female,Finance,2.36,8.65,6.0,10.0,0.98,4,12.38
34,Young Adult,Female,Student,4.39,7.62,4.0,6.04,1.82,1,13.13
25,Young Adult,Female,Unemployed,4.18,7.41,2.0,6.9,0.91,5,0.64
52,Senior,Female,Education,4.37,6.4,1.0,5.31,1.51,2,21.31
22,Young Adult,Female,Finance,1.04,5.37,6.0,7.6,0.45,1,9.83
61,Senior,Female,Unemployed,4.39,10.57,4.0,6.74,1.58,2,23.55
26,Young Adult,Female,Finance,4.02,5.15,1.0,4.17,1.26,2,17.27
36,Adult,Female,Student,2.75,5.83,1.0,7.89,2.56,1,0.0
55,Senior,Female,Unemployed,2.47,8.24,9.0,7.0,0.5,5,16.03
39,Adult,Female,Finance,2.86,11.37,4.0,7.65,1.2,1,21.14
64,Senior,Female,Student,0.97,6.39,6.0,6.76,0.97,1,12.57
39,Adult,Female,Student,0.0,6.7,6.0,6.54,2.05,0,14.67
59,Senior,Female,IT,1.8,7.54,3.0,4.48,0.28,0,15.42
43,Adult,Female,Health,2.38,2.57,5.0,7.39,1.17,6,5.86
60,Senior,Female,Education,6.4,7.08,9.0,6.28,1.42,2,0.0
45,Adult,Female,Health,3.79,5.54,9.0,7.78,1.58,4,0.0
56,Senior,Female,Education,2.85,6.08,3.0,7.06,0.45,0,12.52
32,Young Adult,Female,Education,0.0,5.64,8.0,6.21,1.01,1,12.06
48,Adult,Female,Education,3.64,7.9,6.0,6.83,1.2,2,2.52
28,Young Adult,Female,Education,1.73,4.22,1.0,5.3,1.09,0,19.81
43,Adult,Female,Education,0.87,10.44,1.0,7.71,1.04,2,14.16
28,Young Adult,Female,Health,2.01,8.03,4.0,6.92,1.77,2,2.67
51,Senior,Female,Education,3.63,6.52,10.0,7.77,0.51,0,10.7
45,Adult,Female,Student,1.62,4.84,4.0,6.16,1.13,2,8.15
63,Senior,Female,IT,0.8,7.67,7.0,5.25,1.67,2,0.0
41,Adult,Female,Finance,0.16,6.17,6.0,8.2,1.36,3,0.0
42,Adult,Female,Education,1.03,8.05,4.0,5.24,1.79,3,18.49
49,Adult,Female,Education,1.97,2.96,3.0,6.8,1.6,0,1.69
40,Adult,Female,Education,4.2,11.6,1.0,7.0,1.96,2,16.16
60,Senior,Female,Student,1.55,7.84,9.0,7.27,1.74,0,9.72
42,Adult,Female,Health,4.98,9.75,9.0,6.59,0.18,1,14.2
36,Adult,Female,IT,4.36,4.13,9.0,7.88,1.69,0,9.58
53,Senior,Female,IT,1.36,7.85,7.0,8.3,1.21,3,5.95
31,Young Adult,Female,Unemployed,0.22,6.58,2.0,4.46,0.0,2,12.45
34,Young Adult,Female,Finance,1.38,9.63,3.0,6.95,1.19,1,0.0
63,Senior,Female,IT,2.95,5.99,5.0,5.15,0.03,1,15.88
55,Senior,Female,Finance,5.21,7.41,3.0,5.6,1.43,4,11.92
59,Senior,Female,IT,4.14,8.04,10.0,6.37,0.95,2,4.57
42,Adult,Female,Finance,2.21,6.14,3.0,4.78,0.7,5,10.78
24,Young Adult,Female,Finance,3.34,10.5,3.0,5.36,1.88,0,6.22
39,Adult,Female,Education,5.69,7.14,9.0,5.27,0.56,5,5.7
55,Senior,Female,Health,1.3,9.23,10.0,5.34,0.34,2,11.89
44,Adult,Female,Unemployed,1.72,5.66,2.0,4.77,0.97,2,0.54
61,Senior,Female,Education,4.98,11.74,2.0,9.21,0.65,3,17.25
52,Senior,Female,Education,3.18,5.31,8.0,5.58,1.7,2,14.1
36,Adult,Female,Finance,5.57,4.35,9.0,5.31,2.02,2,0.0
45,Adult,Female,IT,3.71,7.8,7.0,5.72,1.2,0,9.71
46,Adult,Female,Student,3.74,4.04,4.0,8.52,0.84,2,9.76
47,Adult,Female,Health,2.5,5.28,5.0,5.55,0.66,2,12.64
29,Young Adult,Female,Health,3.6,9.37,9.0,5.02,1.53,0,0.0
35,Young Adult,Female,Education,0.68,6.19,3.0,5.68,0.62,3,10.44
24,Young Adult,Female,Finance,4.93,5.02,9.0,7.4,2.01,3,11.9
43,Adult,Female,Health,5.26,5.83,6.0,9.37,0.95,6,16.37
40,Adult,Female,Student,1.87,6.67,3.0,5.72,0.78,1,16.45
43,Adult,Female,Finance,3.28,6.76,4.0,4.93,1.69,2,10.96
62,Senior,Female,Finance,2.88,4.87,9.0,5.15,1.21,3,10.65
23,Young Adult,Female,Unemployed,4.18,5.76,9.0,5.49,0.97,2,25.51
54,Senior,Female,Education,3.85,10.81,3.0,5.5,1.66,4,14.98
48,Adult,Female,Education,2.27,7.14,3.0,7.32,1.12,4,13.19
50,Adult,Female,Student,5.67,4.6,10.0,5.85,1.29,1,15.06
50,Adult,Female,Health,0.0,7.94,3.0,9.24,0.62,2,14.06
60,Senior,Female,Education,4.73,3.62,5.0,8.05,0.89,2,8.71
56,Senior,Female,Student,2.83,6.73,10.0,8.81,0.55,5,8.25
61,Senior,Female,Education,3.25,7.72,2.0,6.14,2.1,2,15.99
35,Young Adult,Female,Health,2.0,5.73,5.0,5.03,1.55,0,0.0
55,Senior,Female,Student,3.82,7.5,2.0,7.16,0.64,3,10.05
61,Senior,Female,Finance,5.36,6.87,4.0,6.55,0.0,4,0.0
21,Young Adult,Female,Unemployed,2.72,8.1,6.0,4.36,1.9,3,9.6
21,Young Adult,Female,IT,1.67,9.78,7.0,6.38,1.21,4,15.64
51,Senior,Female,Finance,3.35,6.75,5.0,6.39,0.0,1,16.79
45,Adult,Female,Unemployed,0.0,5.53,1.0,10.0,0.98,3,0.0
22,Young Adult,Female,Health,4.47,6.43,2.0,5.17,0.0,3,18.51
40,Adult,Female,Finance,3.66,4.4,8.0,4.06,0.0,1,4.71
22,Young Adult,Female,Finance,0.16,6.98,2.0,6.56,1.4,3,12.61
59,Senior,Female,Finance,3.02,6.63,10.0,4.98,1.44,1,13.88
27,Young Adult,Female,Finance,2.35,8.1,9.0,5.35,0.79,4,18.21
24,Young Adult,Female,Unemployed,6.08,6.16,1.0,7.18,1.36,2,7.84
45,Adult,Female,Health,3.92,11.08,8.0,6.93,1.51,3,22.65
52,Senior,Female,Education,1.95,9.5,8.0,3.04,1.55,4,5.29
30,Young Adult,Female,Education,3.89,5.76,7.0,5.81,0.73,2,5.34
46,Adult,Female,Unemployed,4.91,10.31,10.0,8.15,1.29,4,6.12
25,Young Adult,Female,Education,4.13,6.31,5.0,3.95,0.51,2,13.92
37,Adult,Female,Student,5.38,7.24,1.0,7.45,1.27,3,12.87
40,Adult,Female,Unemployed,5.42,9.3,2.0,5.25,1.11,4,2.78
30,Young Adult,Female,Health,0.81,5.94,6.0,7.01,0.0,1,4.6
26,Young Adult,Female,Education,5.27,7.97,5.0,5.95,0.0,2,18.03
30,Young Adult,Female,Education,4.36,6.72,4.0,3.75,1.61,3,0.0
24,Young Adult,Female,Finance,7.42,3.03,6.0,4.13,0.45,2,13.77
54,Senior,Female,Health,3.24,12.0,2.0,5.99,0.49,1,4.38
63,Senior,Female,Finance,3.86,6.77,10.0,3.99,0.94,2,16.73
63,Senior,Female,Student,1.46,8.53,10.0,3.88,0.68,5,18.28
65,Senior,Female,Finance,4.05,4.56,3.0,5.41,0.23,1,17.79
31,Young Adult,Female,Unemployed,2.01,9.19,7.0,3.0,1.52,0,18.99
53,Senior,Female,Health,3.95,10.86,5.0,5.16,1.13,0,0.0
60,Senior,Female,IT,0.0,9.22,4.0,5.93,1.89,5,13.7
23,Young Adult,Female,Health,3.48,9.71,7.0,5.87,1.1,0,6.46
64,Senior,Female,IT,2.61,7.63,1.0,5.28,0.67,4,10.45
60,Senior,Female,Student,3.49,6.42,1.0,6.5,0.34,6,7.67
45,Adult,Female,Unemployed,4.3,8.01,10.0,4.77,1.95,3,0.0
35,Young Adult,Female,Unemployed,0.0,5.57,5.0,6.52,0.0,4,0.0
44,Adult,Female,Education,0.0,10.66,7.0,7.73,0.01,2,14.24
57,Senior,Female,Finance,6.41,7.0,10.0,4.68,0.0,2,12.23
37,Adult,Female,IT,5.04,4.85,6.0,7.87,1.67,3,22.94
63,Senior,Female,Student,1.34,6.16,9.0,5.19,0.3,4,5.54
65,Senior,Female,Student,3.2,2.16,5.0,9.26,1.64,3,7.02
42,Adult,Female,Education,5.55,5.05,8.0,5.79,2.1,0,21.21
35,Young Adult,Female,Education,4.59,10.51,8.0,3.6,0.96,5,12.28
64,Senior,Female,Unemployed,2.14,6.41,2.0,7.16,0.23,2,11.22
35,Young Adult,Female,Finance,4.94,8.31,4.0,6.71,0.37,0,20.96
27,Young Adult,Female,Finance,3.71,3.14,10.0,7.62,0.2,2,2.45
29,Young Adult,Female,Health,3.85,7.73,2.0,7.87,1.28,2,8.34
56,Senior,Female,IT,2.16,8.82,7.0,8.1,0.75,1,15.82
31,Young Adult,Female,IT,2.35,7.23,1.0,6.72,0.45,1,7.14
41,Adult,Female,Education,4.66,5.87,10.0,5.76,2.07,2,20.05
60,Senior,Female,IT,5.99,6.93,4.0,6.44,1.16,4,11.45
39,Adult,Female,Student,5.65,7.12,2.0,7.71,1.63,1,5.04
36,Adult,Female,Student,0.0,2.79,6.0,3.37,0.0,1,14.98
35,Young Adult,Female,Health,2.45,5.97,5.0,3.85,1.16,0,24.47
45,Adult,Female,Unemployed,3.12,4.93,2.0,5.6,0.0,1,6.77
45,Adult,Female,Finance,0.0,5.47,7.0,6.3,0.0,2,27.89
54,Senior,Female,Student,4.23,2.47,2.0,7.57,0.27,3,0.0
52,Senior,Female,Student,5.09,4.71,2.0,6.54,1.14,2,19.49
33,Young Adult,Female,Finance,3.29,7.61,7.0,5.62,0.77,2,13.18
55,Senior,Female,IT,1.77,10.9,6.0,8.49,1.91,3,15.38
45,Adult,Female,IT,5.82,8.31,10.0,4.31,1.34,4,9.91
52,Senior,Female,Unemployed,0.0,6.84,5.0,6.63,1.07,2,4.49
63,Senior,Female,Education,3.37,7.39,5.0,3.77,0.03,3,13.7
38,Adult,Female,IT,1.52,7.46,6.0,6.04,0.65,1,6.3
43,Adult,Female,Unemployed,5.5,2.24,8.0,7.93,1.23,2,13.59
38,Adult,Female,Finance,3.54,3.51,6.0,4.76,1.31,0,0.0
23,Young Adult,Female,Student,5.23,5.6,7.0,5.54,0.05,1,10.89
40,Adult,Female,Finance,2.17,6.79,1.0,6.7,0.0,0,6.95
60,Senior,Female,Student,4.04,6.2,8.0,7.23,0.69,1,11.96
47,Adult,Female,Education,3.11,6.4,5.0,6.91,1.88,0,3.18
60,Senior,Female,Health,5.1,3.72,8.0,7.95,1.28,0,4.71
35,Young Adult,Female,IT,2.64,5.49,9.0,6.58,0.01,0,14.64
40,Adult,Female,Health,5.29,5.79,6.0,7.67,1.95,4,10.4
56,Senior,Female,IT,0.0,5.69,10.0,3.56,2.64,0,7.29
61,Senior,Female,Health,1.77,7.87,1.0,6.95,2.66,1,0.0
35,Young Adult,Female,Unemployed,2.32,10.72,5.0,6.64,0.0,5,10.5
24,Young Adult,Female,Education,1.55,7.83,3.0,7.69,0.34,1,4.97
38,Adult,Female,Unemployed,1.3,9.22,7.0,4.76,0.82,2,7.51
65,Senior,Female,Student,4.96,6.71,2.0,6.87,0.39,1,0.0
62,Senior,Female,Finance,3.89,6.09,5.0,6.61,0.73,1,0.0
54,Senior,Female,Unemployed,4.6,9.61,7.0,6.76,0.45,0,11.34
45,Adult,Female,Health,2.81,6.7,6.0,8.17,0.0,0,6.74
28,Young Adult,Female,IT,2.72,6.46,3.0,9.73,1.09,2,15.7
41,Adult,Female,Student,5.75,5.2,10.0,6.75,0.22,2,12.64
36,Adult,Female,Unemployed,1.1,5.85,6.0,7.21,0.99,6,30.99
35,Young Adult,Female,Education,6.3,6.04,9.0,5.35,1.02,3,0.0
41,Adult,Female,IT,0.0,7.58,9.0,6.68,1.6,2,18.88
42,Adult,Female,Student,4.83,9.55,9.0,5.34,0.67,2,9.29
51,Senior,Female,Health,4.73,8.52,1.0,5.1,0.0,1,16.88
42,Adult,Female,Finance,1.33,5.3,2.0,4.08,1.73,1,20.59
46,Adult,Female,Health,2.7,9.2,5.0,3.69,0.84,0,30.02
36,Adult,Female,Health,0.29,12.0,4.0,3.2,0.28,1,24.8
42,Adult,Female,IT,4.18,5.36,7.0,7.75,0.47,2,5.95
59,Senior,Female,Student,6.72,6.23,3.0,7.37,0.34,0,15.64
36,Adult,Female,Unemployed,13.27,10.83,3.0,5.55,0.76,3,0.0
50,Adult,Female,Unemployed,3.48,6.15,4.0,6.18,1.32,3,5.04
51,Senior,Female,Health,2.22,4.26,5.0,6.1,1.47,1,10.51
61,Senior,Female,Finance,4.15,2.51,9.0,5.28,0.0,3,8.53
35,Young Adult,Female,Unemployed,3.93,6.17,10.0,5.49,0.88,2,17.78
23,Young Adult,Female,Finance,5.94,8.21,3.0,7.09,0.99,3,10.06
48,Adult,Female,Education,4.91,4.4,3.0,6.05,0.0,3,4.27
47,Adult,Female,Finance,4.48,8.59,3.0,8.85,1.45,0,7.68
41,Adult,Female,Finance,8.25,8.31,3.0,7.87,1.8,1,0.0
48,Adult,Female,Education,4.23,9.3,8.0,7.38,1.07,1,0.09
21,Young Adult,Female,Education,2.71,3.92,5.0,4.8,0.58,1,9.68
26,Young Adult,Female,Health,4.65,9.56,7.0,9.21,0.81,0,8.22
33,Young Adult,Female,Student,1.68,5.25,2.0,4.03,1.07,0,12.99
32,Young Adult,Female,Unemployed,2.84,10.27,9.0,6.96,1.16,0,0.0
22,Young Adult,Female,Finance,0.0,5.26,8.0,7.77,1.24,3,7.42
22,Young Adult,Female,Health,4.82,5.86,1.0,7.31,1.44,1,13.31
37,Adult,Female,Education,3.26,7.54,1.0,4.69,0.92,2,18.89
35,Young Adult,Female,Student,6.7,6.54,6.0,5.62,1.94,1,1.71
64,Senior,Female,Education,3.38,6.81,6.0,7.19,0.58,1,29.63
21,Young Adult,Female,Finance,4.86,7.6,9.0,7.02,0.0,4,24.44
59,Senior,Female,IT,1.6,6.12,8.0,8.63,0.33,3,22.01
62,Senior,Female,Finance,0.0,5.56,5.0,5.58,0.0,3,14.68
48,Adult,Female,Education,2.75,6.63,2.0,7.97,1.55,3,0.0
52,Senior,Female,Education,2.32,7.99,5.0,4.63,2.52,4,1.3
54,Senior,Female,Unemployed,5.03,6.37,5.0,8.43,0.93,3,4.53
27,Young Adult,Female,IT,5.86,6.15,5.0,5.89,1.89,2,21.45
40,Adult,Female,Finance,4.18,7.89,9.0,6.87,0.74,3,8.56
38,Adult,Female,Finance,0.44,5.82,10.0,5.37,0.98,4,3.04
40,Adult,Female,IT,2.88,7.97,5.0,4.15,0.51,3,32.0
31,Young Adult,Female,Student,7.21,7.41,2.0,4.82,1.54,0,6.63
62,Senior,Female,Finance,0.83,7.14,10.0,8.8,1.83,1,20.79
30,Young Adult,Female,Finance,0.02,5.35,8.0,5.76,0.0,2,4.1
52,Senior,Female,IT,2.77,5.85,6.0,8.07,1.41,1,9.19
22,Young Adult,Female,Education,3.99,10.25,9.0,4.26,0.4,2,15.33
21,Young Adult,Female,Health,2.1,7.33,8.0,7.44,0.93,2,10.57
42,Adult,Female,IT,1.66,7.74,5.0,7.77,0.2,0,4.56
52,Senior,Female,Unemployed,7.95,6.27,7.0,5.57,1.0,3,19.89
53,Senior,Female,Unemployed,3.95,8.76,5.0,3.0,1.31,3,12.8
36,Adult,Female,Finance,3.03,9.51,9.0,7.66,1.59,3,0.0
64,Senior,Female,Education,4.15,6.52,6.0,6.84,0.6,3,14.14
57,Senior,Female,IT,6.27,7.18,10.0,5.47,1.24,4,11.5
35,Young Adult,Female,Unemployed,4.52,7.36,3.0,6.68,1.47,2,0.38
45,Adult,Female,Health,1.22,5.65,2.0,5.89,0.37,2,0.0
34,Young Adult,Female,Student,7.41,6.19,7.0,6.07,1.44,3,20.8
30,Young Adult,Female,Health,3.05,8.05,3.0,4.69,0.24,2,10.4
44,Adult,Female,Finance,5.67,5.54,5.0,8.27,1.11,1,10.41
27,Young Adult,Female,Health,0.0,7.98,3.0,7.43,1.06,2,6.54
23,Young Adult,Female,Finance,6.11,4.94,7.0,6.49,0.23,1,16.72
35,Young Adult,Female,Unemployed,0.82,6.11,7.0,7.85,1.22,4,1.64
23,Young Adult,Female,Education,2.3,3.5,4.0,5.71,0.82,1,13.38
46,Adult,Female,Unemployed,1.94,5.58,5.0,7.16,0.18,4,7.56
42,Adult,Female,Education,1.97,4.81,7.0,5.52,0.73,1,1.72
43,Adult,Female,Health,15.04,8.25,7.0,4.99,1.37,2,19.81
51,Senior,Female,Finance,0.0,5.76,10.0,6.36,2.63,2,11.72
28,Young Adult,Female,Education,1.01,4.78,10.0,6.26,0.38,3,27.88
43,Adult,Female,Student,2.72,5.37,3.0,6.25,1.74,4,0.0
38,Adult,Female,Student,4.94,5.65,7.0,6.66,1.01,0,18.81
39,Adult,Female,Finance,3.02,6.89,8.0,4.65,1.92,3,15.06
46,Adult,Female,Finance,4.02,3.88,7.0,7.52,1.87,0,14.15
52,Senior,Female,Education,3.29,7.37,5.0,7.95,1.02,1,8.46
62,Senior,Female,Education,6.53,2.96,4.0,5.71,1.33,2,0.11
57,Senior,Female,Health,0.0,8.95,1.0,5.69,1.37,1,17.36
24,Young Adult,Female,Finance,0.83,4.84,2.0,4.53,1.43,1,11.1
44,Adult,Female,IT,2.42,8.3,5.0,7.03,0.23,2,16.85
33,Young Adult,Female,Student,0.0,3.91,5.0,7.61,1.39,4,7.52
24,Young Adult,Female,IT,6.38,10.59,8.0,5.56,0.1,1,3.54
61,Senior,Female,Unemployed,0.0,6.81,8.0,5.82,0.44,2,15.2
40,Adult,Female,IT,3.79,8.16,3.0,8.23,1.66,1,16.72
50,Adult,Female,Student,2.25,6.73,2.0,8.41,1.53,2,20.7
52,Senior,Female,Student,3.48,4.06,6.0,9.35,0.64,2,14.37
65,Senior,Female,Health,0.09,1.36,6.0,5.19,1.98,1,4.98
65,Senior,Female,Unemployed,3.36,10.14,6.0,7.11,0.0,3,0.06
64,Senior,Female,IT,1.55,7.15,10.0,10.0,0.09,1,25.82
52,Senior,Female,Student,4.17,6.23,7.0,6.32,0.18,0,26.85
31,Young Adult,Female,Education,0.0,6.07,5.0,7.2,0.36,0,15.33
48,Adult,Female,Unemployed,0.55,7.8,2.0,4.49,1.52,2,4.64
32,Young Adult,Female,IT,0.43,7.56,3.0,5.38,0.0,0,0.0
53,Senior,Female,IT,1.13,8.38,3.0,7.65,0.52,1,10.77
25,Young Adult,Female,Health,7.51,12.0,7.0,5.69,0.4,3,4.28
30,Young Adult,Female,Health,1.68,6.15,9.0,5.96,1.87,2,5.15
58,Senior,Female,Health,3.1,5.29,8.0,3.02,1.56,3,12.11
49,Adult,Female,Unemployed,6.57,3.53,4.0,4.66,0.7,4,13.12
32,Young Adult,Female,Student,0.0,6.97,2.0,5.0,0.96,2,5.05
35,Young Adult,Female,Health,8.05,8.06,1.0,6.1,1.48,2,18.66
46,Adult,Female,Education,4.49,6.04,3.0,3.86,0.73,2,9.46
48,Adult,Female,IT,4.93,9.09,1.0,7.56,2.92,2,2.27
42,Adult,Female,Finance,6.21,5.7,6.0,6.62,1.77,1,17.24
54,Senior,Female,Unemployed,2.15,4.1,8.0,7.36,1.31,4,13.51
42,Adult,Female,IT,3.69,8.45,4.0,4.97,0.0,1,18.56
47,Adult,Female,Finance,2.76,8.76,9.0,5.71,1.13,3,9.76
37,Adult,Female,Unemployed,3.28,6.0,9.0,6.1,0.58,1,8.45
38,Adult,Female,Unemployed,3.93,8.47,10.0,4.15,1.98,3,10.35
39,Adult,Female,IT,1.3,7.65,6.0,8.75,0.69,7,1.85
33,Young Adult,Female,Student,9.19,6.67,2.0,8.19,1.13,2,10.38
47,Adult,Female,Health,5.75,5.15,4.0,7.56,0.71,3,14.28
34,Young Adult,Female,Student,4.41,9.54,7.0,8.26,2.67,0,12.79
42,Adult,Female,Health,2.36,6.37,8.0,5.31,0.55,0,11.69
37,Adult,Female,IT,3.96,8.21,4.0,6.42,0.48,4,20.25
54,Senior,Female,Education,2.51,9.47,1.0,8.34,0.0,1,7.16
57,Senior,Female,IT,5.38,5.84,10.0,4.66,0.74,1,6.88
26,Young Adult,Female,Education,4.81,4.22,1.0,10.0,0.29,2,12.45
59,Senior,Female,Student,5.34,6.79,7.0,8.05,0.54,4,15.82
60,Senior,Female,Health,5.34,6.19,2.0,6.02,0.56,2,7.4
55,Senior,Female,Student,0.67,8.26,6.0,8.07,1.34,2,9.55
35,Young Adult,Female,Student,1.52,4.95,10.0,6.23,0.88,1,16.59
24,Young Adult,Female,Student,1.36,4.17,5.0,4.99,1.35,4,9.23
21,Young Adult,Female,Unemployed,4.08,9.31,4.0,5.79,0.48,4,5.31
59,Senior,Female,IT,2.88,4.45,6.0,7.62,0.0,1,11.38
58,Senior,Female,Unemployed,3.44,6.72,7.0,5.08,0.52,0,0.0
51,Senior,Female,Finance,2.76,7.37,4.0,5.44,0.98,1,0.0
40,Adult,Female,Education,4.43,6.03,6.0,6.93,2.21,3,10.5
59,Senior,Female,Education,4.1,8.49,7.0,6.11,1.66,0,11.43
30,Young Adult,Female,Health,4.04,7.79,3.0,9.57,0.91,2,3.46
35,Young Adult,Female,Education,2.75,7.88,4.0,3.88,1.58,0,29.12
47,Adult,Female,IT,0.0,6.03,9.0,7.17,1.94,2,7.97
24,Young Adult,Female,Unemployed,3.34,6.97,5.0,4.41,1.59,2,9.34
