age,age_group,gender,job_type,daily_social_media_time,work_hours_per_day,stress_level,sleep_hours,screen_time_before_sleep,coffee_consumption_per_day,weekly_offline_hours
53,Senior,Male,Unemployed,0.0,6.7,4.0,6.63,1.4,4,12.83
22,Young Adult,Male,Unemployed,5.13,4.97,6.0,4.86,1.23,3,16.06
28,Young Adult,Male,Health,2.06,7.02,5.0,9.55,0.98,2,3.87
41,Adult,Male,Student,6.46,8.89,3.0,6.47,2.63,3,5.63
41,Adult,Male,Student,0.0,6.49,2.0,7.46,1.38,2,14.92
33,Young Adult,Male,Student,1.54,5.06,3.0,5.83,1.23,2,11.56
55,Senior,Male,IT,5.4,6.04,10.0,6.35,0.6,3,9.52
28,Young Adult,Male,Unemployed,3.55,6.24,10.0,6.88,0.73,0,14.03
52,Senior,Male,IT,4.09,7.18,8.0,8.23,1.25,1,24.94
46,Adult,Male,Unemployed,4.39,10.13,7.0,6.31,0.19,1,14.76
54,Senior,Male,IT,3.9,8.23,8.0,5.9,0.0,0,2.82
34,Young Adult,Male,Unemployed,1.99,7.73,8.0,6.7,1.36,1,11.68
59,Senior,Male,Student,2.56,10.33,8.0,5.35,1.5,3,5.37
46,Adult,Male,Finance,0.68,4.61,2.0,7.93,0.61,1,12.68
59,Senior,Male,Finance,2.71,6.16,2.0,3.83,1.15,3,26.69
64,Senior,Male,IT,5.5,6.36,3.0,6.33,0.0,3,23.67
49,Adult,Male,IT,2.95,4.36,3.0,6.72,1.44,0,23.32
49,Adult,Male,Education,0.54,9.03,7.0,7.45,0.78,0,0.0
43,Adult,Male,Education,4.22,7.31,5.0,6.32,1.2,4,7.25
59,Senior,Male,Health,1.0,7.43,1.0,6.92,1.19,2,2.83
34,Young Adult,Male,Education,1.97,4.35,6.0,9.4,0.73,2,22.09
47,Adult,Male,Education,5.81,5.72,10.0,5.44,0.0,1,6.58
56,Senior,Male,Student,3.01,9.57,8.0,7.37,1.03,1,14.27
26,Young Adult,Male,Finance,6.33,8.69,3.0,7.79,0.52,0,7.86
51,Senior,Male,Health,2.58,1.64,6.0,8.98,1.34,1,15.94
62,Senior,Male,Student,0.24,6.14,9.0,5.75,0.3,1,14.62
58,Senior,Male,IT,0.45,6.84,2.0,9.13,2.03,0,18.47
26,Young Adult,Male,Education,3.83,7.89,5.0,5.43,0.58,1,20.59
36,Adult,Male,Unemployed,2.07,7.84,3.0,7.16,1.15,4,16.42
64,Senior,Male,Unemployed,1.87,5.85,6.0,4.94,1.27,4,9.26
24,Young Adult,Male,Finance,4.95,4.56,6.0,4.93,1.05,2,7.39
33,Young Adult,Male,Education,4.68,5.7,3.0,6.16,1.62,2,0.0
56,Senior,Male,Finance,0.0,6.72,4.0,7.58,2.33,1,0.17
36,Adult,Male,Finance,0.0,8.69,2.0,5.06,0.78,1,4.38
34,Young Adult,Male,Unemployed,3.03,8.95,10.0,4.57,1.22,3,6.63
50,Adult,Male,Finance,3.18,4.95,5.0,6.39,0.23,2,6.04
47,Adult,Male,Education,2.12,6.53,2.0,5.99,0.48,0,2.71
64,Senior,Male,Unemployed,1.72,6.44,1.0,5.72,1.42,0,20.67
37,Adult,Male,Health,3.25,6.2,7.0,6.89,1.16,3,13.72
21,Young Adult,Male,Health,1.62,7.3,1.0,5.92,0.6,3,28.23
21,Young Adult,Male,Unemployed,4.86,2.94,2.0,5.7,0.39,2,13.77
45,Adult,Male,Health,4.89,11.01,2.0,7.55,0.96,3,0.0
38,Adult,Male,Health,0.57,8.54,7.0,3.94,0.92,0,8.66
64,Senior,Male,Health,1.45,5.77,10.0,5.28,1.37,6,19.36
32,Young Adult,Male,Finance,6.52,9.52,3.0,3.54,1.14,1,18.8
39,Adult,Male,IT,2.76,8.43,7.0,7.82,1.19,2,19.35
58,Senior,Male,Finance,1.72,5.52,7.0,4.96,0.62,3,0.0
40,Adult,Male,Health,0.6,5.25,2.0,3.84,1.32,0,8.96
61,Senior,Male,Student,2.46,8.48,7.0,7.43,0.8,2,3.17
44,Adult,Male,IT,6.79,6.91,1.0,5.55,0.5,0,14.74
58,Senior,Male,IT,3.1,10.86,3.0,10.0,0.43,1,21.35
23,Young Adult,Male,Finance,5.08,5.5,7.0,7.44,0.55,8,12.53
48,Adult,Male,Health,4.34,11.77,3.0,5.33,0.43,1,14.6
31,Young Adult,Male,Health,2.94,6.09,5.0,9.13,1.33,3,14.95
32,Young Adult,Male,Education,5.98,6.04,8.0,7.82,0.07,3,13.54
38,Adult,Male,Finance,0.89,8.42,3.0,7.76,0.0,3,10.87
33,Young Adult,Male,IT,4.21,5.52,3.0,4.93,1.37,0,0.79
39,Adult,Male,Education,1.26,7.47,3.0,9.2,1.09,1,26.22
33,Young Adult,Male,IT,4.14,10.74,4.0,5.83,0.53,0,7.81
59,Senior,Male,Health,4.22,6.43,4.0,5.5,0.92,1,21.09
54,Senior,Male,Health,5.4,5.63,3.0,6.33,0.79,1,17.38
35,Young Adult,Male,Student,0.0,11.18,10.0,7.05,0.29,0,18.74
27,Young Adult,Male,Health,0.0,4.96,3.0,3.0,0.0,0,15.94
35,Young Adult,Male,Finance,0.01,8.07,2.0,5.66,1.27,2,12.49
38,Adult,Male,IT,0.0,10.27,5.0,6.83,1.73,2,17.54
32,Young Adult,Male,Finance,3.53,7.45,6.0,8.35,0.0,1,0.05
21,Young Adult,Male,Finance,2.98,4.77,8.0,9.74,0.92,3,17.31
37,Adult,Male,Education,0.47,8.74,7.0,4.66,0.56,3,16.06
58,Senior,Male,Unemployed,0.0,2.04,9.0,7.4,0.0,1,10.93
50,Adult,Male,Finance,3.2,9.4,5.0,5.0,1.81,2,0.0
56,Senior,Male,IT,5.13,9.31,2.0,5.43,1.17,1,23.93
27,Young Adult,Male,Education,1.29,6.55,10.0,8.08,0.26,4,12.49
45,Adult,Male,Education,6.29,7.3,8.0,6.41,1.23,1,4.96
59,Senior,Male,Unemployed,5.35,6.15,9.0,6.93,1.95,3,0.88
49,Adult,Male,Health,3.09,8.46,8.0,6.29,0.71,3,10.13
27,Young Adult,Male,Student,4.41,5.56,7.0,4.99,0.76,1,0.0
25,Young Adult,Male,Finance,1.33,7.61,9.0,4.73,1.96,4,13.74
38,Adult,Male,Student,3.18,6.58,7.0,4.16,2.26,1,17.22
30,Young Adult,Male,IT,1.46,4.77,1.0,6.97,0.76,3,8.2
47,Adult,Male,Unemployed,3.62,8.14,1.0,4.13,1.46,0,15.32
26,Young Adult,Male,Unemployed,2.87,7.24,2.0,4.17,1.15,2,7.03
21,Young Adult,Male,IT,1.47,5.32,5.0,7.21,0.77,1,16.35
53,Senior,Male,Finance,4.3,7.38,4.0,5.25,1.05,3,5.32
42,Adult,Male,Health,2.96,5.89,2.0,7.48,0.59,2,5.6
40,Adult,Male,Health,5.2,5.36,8.0,6.62,0.22,4,5.73
29,Young Adult,Male,Student,3.67,4.99,8.0,4.94,0.92,2,26.72
51,Senior,Male,IT,0.22,8.11,2.0,7.71,1.7,5,0.0
60,Senior,Male,Unemployed,5.57,8.53,10.0,8.82,1.67,3,14.85
23,Young Adult,Male,Student,5.02,9.69,9.0,6.75,1.25,1,2.88
28,Young Adult,Male,Unemployed,5.68,8.0,8.0,7.73,0.84,2,13.9
37,Adult,Male,Student,0.39,8.36,1.0,6.64,0.1,1,12.56
51,Senior,Male,Unemployed,3.98,6.06,9.0,6.67,1.67,3,20.77
43,Adult,Male,Unemployed,4.51,4.62,7.0,4.82,2.16,1,10.86
26,Young Adult,Male,Finance,3.12,8.25,1.0,7.47,1.65,0,0.0
63,Senior,Male,Health,6.28,5.68,10.0,6.15,0.36,1,5.76
23,Young Adult,Male,Unemployed,1.48,1.47,4.0,7.22,2.67,2,7.56
56,Senior,Male,Finance,3.89,7.59,8.0,6.28,0.11,2,11.4
33,Young Adult,Male,Unemployed,1.12,5.94,10.0,4.16,1.59,0,13.89
42,Adult,Male,IT,6.48,9.62,8.0,7.06,0.31,2,9.32
57,Senior,Male,IT,0.0,4.82,8.0,6.68,0.72,1,0.0
28,Young Adult,Male,Unemployed,4.22,6.51,3.0,6.13,1.11,4,4.96
59,Senior,Male,Unemployed,0.61,4.65,2.0,6.41,0.53,4,3.61
58,Senior,Male,Education,3.02,7.58,8.0,4.56,0.0,0,0.0
64,Senior,Male,Education,4.44,6.4,6.0,4.93,1.21,1,22.3
45,Adult,Male,IT,3.96,8.43,8.0,8.07,0.87,1,3.96
52,Senior,Male,IT,1.31,6.25,7.0,6.04,1.35,4,7.03
48,Adult,Male,IT,0.92,9.38,8.0,4.47,1.26,3,3.95
38,Adult,Male,Student,4.25,5.77,9.0,5.03,2.09,3,5.97
51,Senior,Male,Education,3.7,5.82,2.0,7.47,0.0,5,13.66
25,Young Adult,Male,Finance,1.5,6.59,2.0,7.97,0.52,2,21.73
55,Senior,Male,Unemployed,0.58,6.34,4.0,6.46,1.54,1,0.0
45,Adult,Male,Education,6.73,6.24,8.0,5.99,1.55,1,4.85
58,Senior,Male,Education,3.19,4.75,8.0,6.38,0.2,4,27.16
27,Young Adult,Male,Unemployed,2.14,5.7,3.0,6.62,0.34,3,23.76
21,Young Adult,Male,Education,3.79,9.31,8.0,5.08,0.78,3,16.35
27,Young Adult,Male,Education,7.14,7.89,5.0,5.64,1.13,0,13.69
52,Senior,Male,Education,3.64,7.14,6.0,3.73,0.93,3,21.6
46,Adult,Male,Education,0.01,7.05,7.0,9.31,0.15,0,1.8
64,Senior,Male,IT,1.08,6.78,7.0,6.03,1.32,3,7.22
51,Senior,Male,Finance,4.47,7.46,1.0,6.37,0.96,1,1.39
48,Adult,Male,Education,3.1,7.16,8.0,5.28,0.39,3,10.67
47,Adult,Male,Education,1.22,4.53,3.0,5.94,0.0,1,0.0
25,Young Adult,Male,IT,1.13,10.12,5.0,6.87,2.24,1,1.02
39,Adult,Male,Education,3.0,12.0,1.0,7.32,0.97,2,7.9
53,Senior,Male,Finance,1.24,10.15,10.0,8.49,0.46,2,3.37
29,Young Adult,Male,IT,2.62,7.71,8.0,5.95,0.18,0,15.84
37,Adult,Male,IT,1.02,11.43,8.0,9.83,0.64,1,0.0
64,Senior,Male,Student,4.21,6.51,9.0,6.44,0.95,3,5.9
28,Young Adult,Male,Finance,2.02,8.22,10.0,5.34,0.29,1,6.95
61,Senior,Male,Finance,3.35,3.99,7.0,7.7,0.73,3,0.41
47,Adult,Male,Finance,3.59,8.42,9.0,7.51,2.2,1,11.25
38,Adult,Male,Education,4.08,6.4,2.0,8.67,1.34,0,0.47
37,Adult,Male,Education,2.92,6.17,3.0,5.65,1.9,4,0.0
26,Young Adult,Male,IT,0.0,3.86,10.0,6.32,1.34,3,0.0
43,Adult,Male,Health,3.61,4.84,1.0,7.32,0.75,1,24.79
55,Senior,Male,Education,2.73,5.27,10.0,4.13,0.78,1,0.0
30,Young Adult,Male,Student,5.09,5.36,6.0,7.43,0.26,1,9.62
45,Adult,Male,Unemployed,2.41,5.95,10.0,9.13,1.87,3,0.0
36,Adult,Male,Education,0.0,7.89,1.0,6.3,0.6,1,17.34
41,Adult,Male,IT,6.33,6.85,6.0,5.75,1.75,3,3.89
36,Adult,Male,Finance,2.97,6.25,7.0,6.81,1.58,1,3.61
30,Young Adult,Male,Unemployed,1.76,5.57,9.0,4.57,1.14,2,0.0
31,Young Adult,Male,Unemployed,3.06,5.17,1.0,7.77,1.03,2,2.36
37,Adult,Male,Unemployed,7.9,10.75,5.0,7.07,0.79,1,23.99
49,Adult,Male,IT,0.79,12.0,3.0,9.16,0.82,0,6.71
64,Senior,Male,Student,2.41,6.05,8.0,7.82,0.48,3,15.51
65,Senior,Male,Unemployed,2.51,9.99,8.0,6.28,1.57,1,12.92
34,Young Adult,Male,IT,3.62,9.2,1.0,8.48,0.5,0,12.19
32,Young Adult,Male,IT,0.73,7.23,3.0,7.34,1.47,1,11.17
35,Young Adult,Male,Student,0.22,7.29,7.0,5.5,0.57,1,30.13
31,Young Adult,Male,Finance,5.74,2.0,9.0,7.1,0.19,0,0.94
47,Adult,Male,Student,15.71,6.63,1.0,7.35,0.6,1,15.28
32,Young Adult,Male,Unemployed,2.62,7.63,7.0,4.87,0.6,1,0.0
24,Young Adult,Male,IT,4.69,7.43,9.0,8.07,0.0,0,13.69
63,Senior,Male,Finance,4.49,6.26,5.0,9.07,1.7,1,0.0
42,Adult,Male,Education,1.51,8.08,4.0,8.23,0.93,2,2.55
42,Adult,Male,Unemployed,4.34,4.87,9.0,5.36,1.02,0,4.74
63,Senior,Male,IT,3.88,6.0,10.0,6.86,0.92,1,11.24
40,Adult,Male,Education,4.45,5.67,4.0,5.97,1.79,2,3.62
25,Young Adult,Male,Finance,2.54,9.13,6.0,3.74,0.91,1,2.81
65,Senior,Male,Education,1.42,8.43,10.0,4.46,1.09,1,27.49
62,Senior,Male,Unemployed,0.0,8.62,10.0,7.42,1.26,0,9.73
39,Adult,Male,Finance,4.67,8.38,3.0,3.95,1.72,1,15.23
55,Senior,Male,Student,3.27,8.81,1.0,6.48,0.7,4,1.84
35,Young Adult,Male,Health,1.87,3.16,2.0,3.0,0.0,3,7.51
64,Senior,Male,Student,3.06,7.72,9.0,6.58,0.58,2,7.09
27,Young Adult,Male,Health,2.14,10.36,6.0,5.55,1.19,3,8.5
64,Senior,Male,IT,5.62,9.91,6.0,7.23,0.96,3,21.67
36,Adult,Male,IT,6.04,9.52,9.0,7.4,0.97,2,12.62
54,Senior,Male,Health,7.14,7.28,10.0,6.53,2.3,4,8.7
29,Young Adult,Male,Health,4.43,6.6,8.0,7.4,2.25,1,1.91
47,Adult,Male,Health,3.23,4.11,5.0,6.83,0.42,1,3.98
26,Young Adult,Male,Finance,1.39,2.67,9.0,7.73,1.39,2,19.08
58,Senior,Male,Student,6.07,6.42,7.0,5.46,0.84,5,15.81
56,Senior,Male,Finance,4.66,9.07,1.0,7.76,1.18,4,12.24
40,Adult,Male,Student,0.0,4.51,8.0,7.56,1.57,4,0.0
26,Young Adult,Male,Student,2.4,6.15,7.0,5.3,0.0,0,14.91
26,Young Adult,Male,Student,3.89,5.56,6.0,6.47,0.39,0,18.07
60,Senior,Male,Health,1.59,3.83,8.0,6.71,0.2,1,18.68
63,Senior,Male,Finance,3.04,7.32,9.0,7.19,0.0,2,3.86
21,Young Adult,Male,Unemployed,0.74,4.47,5.0,6.97,1.16,0,0.0
50,Adult,Male,Finance,3.0,5.03,3.0,7.5,0.7,1,12.05
37,Adult,Male,Unemployed,0.0,6.62,10.0,6.24,1.33,3,21.6
58,Senior,Male,Student,1.15,6.78,3.0,7.62,0.1,1,12.93
62,Senior,Male,IT,2.84,6.21,2.0,5.92,0.0,0,22.89
29,Young Adult,Male,Finance,3.56,7.23,1.0,6.05,1.26,0,10.27
35,Young Adult,Male,Education,2.72,11.53,1.0,8.41,2.06,4,0.55
47,Adult,Male,Education,3.18,7.56,7.0,5.63,2.49,1,25.33
61,Senior,Male,Finance,2.89,5.89,2.0,5.87,1.48,0,23.37
54,Senior,Male,Finance,4.26,7.02,2.0,7.0,1.27,1,11.76
29,Young Adult,Male,Student,3.46,5.78,3.0,6.26,2.01,4,16.53
38,Adult,Male,Health,2.1,6.35,3.0,6.77,0.28,4,17.05
42,Adult,Male,Unemployed,1.9,9.8,8.0,7.04,0.6,1,8.5
28,Young Adult,Male,Student,1.91,7.45,2.0,6.31,0.45,2,0.0
49,Adult,Male,Unemployed,3.37,4.53,1.0,7.21,0.33,4,9.94
31,Young Adult,Male,Student,1.6,8.73,6.0,6.72,1.21,3,19.69
42,Adult,Male,Finance,6.28,6.92,1.0,6.07,1.58,5,0.0
22,Young Adult,Male,Finance,0.0,5.12,4.0,6.14,1.15,2,2.82
40,Adult,Male,Health,2.94,6.64,7.0,7.72,2.09,4,5.37
26,Young Adult,Male,Education,4.98,5.66,2.0,5.71,1.27,1,11.95
63,Senior,Male,Health,3.83,6.35,3.0,5.32,0.2,1,9.62
43,Adult,Male,Unemployed,1.41,7.08,10.0,8.44,1.64,2,21.15
42,Adult,Male,Finance,2.53,7.98,7.0,5.47,1.17,1,23.08
32,Young Adult,Male,IT,1.6,4.2,6.0,7.22,0.55,2,3.44
46,Adult,Male,Unemployed,5.96,3.19,1.0,9.26,1.1,0,14.01
36,Adult,Male,Education,4.28,7.87,10.0,7.82,1.85,3,8.82
25,Young Adult,Male,Education,2.5,8.36,3.0,5.34,1.06,1,18.26
51,Senior,Male,Education,1.03,4.47,7.0,7.09,2.22,3,0.0
44,Adult,Male,Student,3.14,9.32,8.0,6.39,1.76,2,16.56
45,Adult,Male,Education,0.75,8.51,1.0,7.32,1.79,3,10.64
50,Adult,Male,Finance,5.01,6.01,10.0,7.87,0.84,0,12.62
40,Adult,Male,Unemployed,3.05,6.95,9.0,6.13,0.92,2,6.6
39,Adult,Male,IT,1.71,6.45,8.0,6.42,0.79,1,0.0
32,Young Adult,Male,Education,7.17,10.62,10.0,8.96,0.66,6,13.43
34,Young Adult,Male,IT,1.24,7.16,4.0,7.0,0.94,0,5.82
48,Adult,Male,Health,1.45,8.23,4.0,4.38,1.26,3,25.2
46,Adult,Male,Health,0.3,7.61,6.0,7.36,0.51,0,9.51
35,Young Adult,Male,Unemployed,3.92,8.22,10.0,5.83,0.57,2,14.05
23,Young Adult,Male,Unemployed,7.44,8.32,2.0,4.31,1.42,2,9.27
31,Young Adult,Male,Finance,3.75,8.63,10.0,7.34,2.82,4,4.24
61,Senior,Male,Health,3.65,6.69,6.0,4.67,1.05,1,2.85
24,Young Adult,Male,Education,5.16,8.33,6.0,4.53,1.36,1,10.27
58,Senior,Male,Education,2.1,3.21,5.0,5.86,1.94,2,2.04
27,Young Adult,Male,Student,0.04,4.88,1.0,6.26,1.13,3,13.72
45,Adult,Male,IT,0.35,7.58,5.0,5.73,0.42,2,9.7
60,Senior,Male,Finance,0.0,6.27,3.0,3.89,0.9,2,9.42
21,Young Adult,Male,IT,2.12,4.18,3.0,4.38,1.13,0,7.65
45,Adult,Male,Student,4.65,8.69,8.0,8.29,0.71,4,7.91
40,Adult,Male,IT,1.38,5.56,7.0,8.34,1.32,1,15.51
61,Senior,Male,Unemployed,2.89,8.08,9.0,7.55,0.77,1,1.1
47,Adult,Male,Education,1.48,5.02,9.0,7.22,1.98,1,6.83
50,Adult,Male,Health,5.19,4.07,6.0,10.0,1.46,3,2.92
60,Senior,Male,Unemployed,2.91,9.8,5.0,8.85,0.35,4,18.75
43,Adult,Male,Health,3.06,7.12,4.0,7.32,0.62,3,12.05
25,Young Adult,Male,Health,5.89,8.5,4.0,6.75,0.66,0,0.0
23,Young Adult,Male,Health,0.0,7.89,1.0,6.35,0.25,0,0.0
56,Senior,Male,Health,1.75,6.42,1.0,9.38,2.14,2,29.45
40,Adult,Male,Finance,4.9,9.24,2.0,7.28,0.01,1,22.01
60,Senior,Male,IT,4.38,6.87,5.0,5.73,0.0,3,14.81
30,Young Adult,Male,Student,3.97,4.4,10.0,7.19,0.47,2,4.33
52,Senior,Male,Student,5.27,7.12,3.0,6.75,1.42,2,18.9
50,Adult,Male,Health,3.18,8.91,2.0,5.58,0.86,1,15.09
48,Adult,Male,Finance,5.43,8.65,2.0,9.06,1.19,3,11.19
51,Senior,Male,Unemployed,2.23,7.38,4.0,3.0,0.0,1,15.2
23,Young Adult,Male,Health,0.92,4.56,10.0,4.97,1.64,3,3.41
62,Senior,Male,Unemployed,4.54,5.82,6.0,6.55,1.19,1,21.88
36,Adult,Male,Finance,2.31,9.08,10.0,8.5,1.14,1,13.31
31,Young Adult,Male,IT,2.78,5.08,6.0,5.4,1.73,2,13.99
60,Senior,Male,Education,3.5,6.15,2.0,7.03,0.77,2,8.07
51,Senior,Male,IT,3.09,7.1,6.0,6.42,0.0,1,12.76
26,Young Adult,Male,Student,5.08,7.75,5.0,7.76,1.01,1,0.0
31,Young Adult,Male,Health,3.01,5.78,6.0,4.08,1.9,2,7.93
30,Young Adult,Male,Education,3.06,8.52,6.0,7.03,1.01,4,20.77
43,Adult,Male,IT,3.17,8.92,10.0,7.03,1.08,2,6.49
35,Young Adult,Male,Student,4.16,7.9,5.0,4.64,0.05,1,17.07
61,Senior,Male,Health,2.67,11.71,4.0,8.27,1.2,3,5.03
21,Young Adult,Male,Finance,3.55,6.86,1.0,5.58,0.98,1,0.0
61,Senior,Male,Unemployed,1.18,5.34,10.0,5.7,2.24,1,0.0
46,Adult,Male,Student,5.08,8.26,4.0,4.88,0.44,0,3.59
21,Young Adult,Male,Unemployed,2.75,4.28,5.0,3.92,0.0,2,11.98
42,Adult,Male,Student,1.43,9.85,4.0,6.97,0.72,2,0.0
43,Adult,Male,Student,5.1,6.78,5.0,6.86,1.91,1,13.51
44,Adult,Male,Unemployed,1.15,5.43,6.0,7.28,0.17,4,0.0
65,Senior,Male,Unemployed,0.0,7.5,6.0,4.27,0.99,0,19.72
21,Young Adult,Male,Unemployed,1.97,6.46,5.0,5.77,3.0,3,0.51
58,Senior,Male,IT,2.4,8.17,8.0,7.96,1.31,4,16.1
54,Senior,Male,Student,0.49,8.35,7.0,6.51,1.68,1,7.83
43,Adult,Male,Health,0.29,5.9,3.0,7.18,0.4,1,12.05
56,Senior,Male,Unemployed,1.96,5.91,1.0,6.85,2.69,1,0.0
55,Senior,Male,Unemployed,4.11,9.6,2.0,5.09,0.78,2,1.88
58,Senior,Male,Health,3.9,5.77,2.0,5.72,1.46,1,3.78
22,Young Adult,Male,Education,0.27,9.56,8.0,4.48,1.6,3,16.87
48,Adult,Male,Health,1.96,10.82,9.0,5.96,1.14,1,28.45
24,Young Adult,Male,Health,2.69,7.77,8.0,6.79,1.75,4,0.0
41,Adult,Male,IT,2.0,10.43,9.0,5.74,0.53,0,15.62
62,Senior,Male,Unemployed,0.75,6.28,9.0,4.66,0.9,1,14.53
55,Senior,Male,Student,3.54,11.14,7.0,6.51,0.93,4,13.12
58,Senior,Male,Education,3.04,6.88,7.0,7.5,2.21,3,5.31
44,Adult,Male,Education,3.48,8.86,5.0,7.84,0.44,0,18.84
28,Young Adult,Male,Unemployed,5.99,8.1,6.0,4.98,2.07,3,10.74
34,Young Adult,Male,Education,3.79,8.85,3.0,8.39,1.49,2,2.27
24,Young Adult,Male,IT,1.77,5.51,8.0,5.76,1.04,2,13.67
64,Senior,Male,Health,4.23,3.17,9.0,6.1,0.76,4,7.97
62,Senior,Male,Health,2.32,6.9,3.0,10.0,2.58,3,15.04
46,Adult,Male,Student,3.26,4.28,6.0,6.6,1.55,0,12.87
21,Young Adult,Male,Student,3.39,8.7,2.0,4.23,0.88,1,6.55
63,Senior,Male,Health,4.8,5.83,4.0,7.09,0.0,1,0.86
35,Young Adult,Male,Student,1.88,4.54,10.0,5.13,1.01,4,19.35
46,Adult,Male,Health,3.1,6.96,8.0,4.49,0.71,0,21.84
45,Adult,Male,IT,1.6,9.98,6.0,7.23,0.13,3,8.6
42,Adult,Male,Unemployed,7.25,7.23,1.0,7.5,0.0,0,5.8
31,Young Adult,Male,Finance,0.0,9.09,8.0,7.3,0.25,4,0.0
65,Senior,Male,Education,3.55,6.42,5.0,6.99,2.39,5,7.44
53,Senior,Male,Health,2.28,3.28,6.0,6.67,2.05,0,16.79
54,Senior,Male,Finance,4.23,8.14,1.0,7.92,1.08,2,7.8
55,Senior,Male,Health,5.22,7.12,5.0,6.94,2.03,2,10.97
21,Young Adult,Male,Education,2.78,10.68,7.0,8.64,1.08,2,21.28
39,Adult,Male,Student,4.69,5.64,5.0,5.88,1.97,2,0.0
64,Senior,Male,Health,0.51,10.21,3.0,4.81,2.5,2,0.0
65,Senior,Male,Health,2.64,3.31,8.0,8.74,2.11,3,1.31
30,Young Adult,Male,IT,5.33,8.42,1.0,5.4,1.41,3,10.19
28,Young Adult,Male,IT,2.77,3.17,5.0,5.15,0.33,2,13.47
23,Young Adult,Male,Education,4.43,5.94,3.0,6.19,1.55,1,13.75
39,Adult,Male,Finance,0.0,3.82,6.0,7.19,0.98,1,24.34
44,Adult,Male,Student,3.47,7.88,6.0,5.79,0.9,2,3.42
31,Young Adult,Male,Education,4.75,4.26,9.0,3.7,1.69,2,9.87
64,Senior,Male,Health,6.59,3.7,5.0,5.31,0.84,4,21.27
22,Young Adult,Male,IT,3.04,4.86,2.0,7.59,0.84,0,7.28
53,Senior,Male,Health,3.49,3.35,3.0,7.5,1.38,1,12.12
49,Adult,Male,Education,5.61,5.82,3.0,6.22,0.36,1,19.48
24,Young Adult,Male,Health,3.95,8.57,6.0,7.63,1.52,1,0.92
34,Young Adult,Male,Health,5.57,6.79,4.0,6.74,2.61,1,22.24
64,Senior,Male,Health,4.87,8.31,7.0,9.92,0.97,4,14.44
50,Adult,Male,Education,3.42,5.19,8.0,4.9,1.23,3,0.0
25,Young Adult,Male,Education,2.95,6.72,8.0,7.68,2.58,2,2.3
29,Young Adult,Male,Unemployed,0.0,6.57,10.0,7.37,1.27,2,9.73
42,Adult,Male,Finance,6.18,8.06,8.0,5.82,1.78,2,12.57
59,Senior,Male,Finance,2.54,3.51,1.0,6.95,0.66,2,25.72
26,Young Adult,Male,Unemployed,1.07,5.22,8.0,3.19,1.2,1,7.28
21,Young Adult,Male,Health,0.92,9.95,3.0,8.15,2.09,0,3.82
34,Young Adult,Male,Student,3.11,7.77,4.0,7.45,1.53,1,16.27
47,Adult,Male,IT,2.61,8.96,8.0,6.42,1.84,2,37.9
51,Senior,Male,Health,3.02,6.63,1.0,7.13,1.29,3,7.46
41,Adult,Male,Education,0.75,4.63,1.0,5.05,0.0,1,8.39
41,Adult,Male,Education,5.32,6.81,10.0,6.51,1.13,2,11.11
39,Adult,Male,Health,0.0,6.42,7.0,8.39,0.81,2,0.0
34,Young Adult,Male,Health,5.21,9.54,4.0,6.59,1.13,2,14.34
42,Adult,Male,Student,7.04,5.75,10.0,8.48,1.22,3,11.42
32,Young Adult,Male,Health,4.1,8.02,5.0,6.17,1.65,3,26.58
44,Adult,Male,Education,3.55,4.78,4.0,5.18,0.87,2,17.74
63,Senior,Male,Health,1.37,7.61,2.0,3.26,0.93,0,12.14
49,Adult,Male,Student,3.91,6.36,8.0,5.58,0.41,1,4.86
52,Senior,Male,Unemployed,0.0,8.27,9.0,6.38,0.05,2,12.66
63,Senior,Male,Health,0.48,7.74,1.0,5.72,0.84,1,2.89
42,Adult,Male,Education,6.29,6.08,4.0,7.32,0.99,1,25.7
48,Adult,Male,Health,3.73,7.63,7.0,7.55,2.1,1,15.34
34,Young Adult,Male,IT,3.99,6.8,7.0,3.82,1.67,2,3.52
28,Young Adult,Male,IT,3.23,6.68,8.0,7.7,1.77,5,18.43
47,Adult,Male,IT,1.9,6.88,8.0,3.69,0.47,3,18.16
52,Senior,Male,IT,3.55,5.12,4.0,5.8,0.96,1,3.04
39,Adult,Male,Education,2.73,6.14,7.0,5.85,1.29,2,16.76
65,Senior,Male,Unemployed,3.35,6.32,8.0,5.64,1.62,2,0.0
52,Senior,Male,Finance,2.13,5.72,2.0,5.82,1.68,2,13.01
21,Young Adult,Male,Student,4.34,6.46,1.0,6.59,0.84,2,2.64
33,Young Adult,Male,Finance,2.21,10.73,8.0,6.6,0.68,2,16.73
33,Young Adult,Male,Education,12.69,4.75,2.0,8.16,2.31,4,9.31
38,Adult,Male,IT,5.94,8.19,6.0,6.52,1.41,3,8.59
53,Senior,Male,Education,1.47,11.0,2.0,5.58,0.06,1,13.56
34,Young Adult,Male,IT,4.8,8.62,6.0,8.05,0.67,2,10.9
53,Senior,Male,Health,3.51,5.68,9.0,7.17,0.0,1,9.07
26,Young Adult,Male,Education,4.39,6.58,1.0,6.71,0.0,1,0.0
28,Young Adult,Male,Student,4.75,10.55,2.0,8.19,0.0,3,6.99
33,Young Adult,Male,Unemployed,2.91,6.34,2.0,6.06,0.68,1,10.28
